time_data,waveform
-0.0024861696,0.759766
-0.0024861312,0.787109
-0.0024860928,0.767578
-0.0024860544,0.783203
-0.002486016,0.798828
-0.0024859776,0.794922
-0.0024859392,0.783203
-0.0024859008,0.791016
-0.0024858624,0.794922
-0.002485824,0.802734
-0.0024857856,0.787109
-0.0024857472,0.791016
-0.0024857088,0.810547
-0.0024856704,0.787109
-0.002485632,0.810547
-0.0024855936,0.802734
-0.0024855552,0.794922
-0.0024855168,0.787109
-0.0024854784,0.802734
-0.0024854400000000002,0.802734
-0.0024854016,0.806641
-0.0024853632,0.822266
-0.0024853248,0.814453
-0.0024852864,0.814453
-0.0024852480000000002,0.818359
-0.0024852096,0.826172
-0.0024851712,0.822266
-0.0024851328,0.830078
-0.0024850944,0.830078
-0.0024850560000000002,0.810547
-0.0024850176,0.833984
-0.0024849792,0.830078
-0.0024849408,0.830078
-0.0024849024,0.833984
-0.002484864,0.833984
-0.0024848256,0.841797
-0.0024847872,0.826172
-0.0024847488,0.841797
-0.0024847104,0.837891
-0.002484672,0.837891
-0.0024846336,0.822266
-0.0024845952,0.833984
-0.0024845568,0.833984
-0.0024845184,0.845703
-0.00248448,0.841797
-0.0024844416,0.865234
-0.0024844032,0.837891
-0.0024843648,0.857422
-0.0024843264,0.845703
-0.002484288,0.869141
-0.0024842496,0.861328
-0.0024842112,0.861328
-0.0024841728,0.857422
-0.0024841344,0.857422
-0.002484096,0.861328
-0.0024840576000000002,0.861328
-0.0024840192,0.865234
-0.0024839808,0.869141
-0.0024839424,0.873047
-0.002483904,0.861328
-0.0024838656000000002,0.865234
-0.0024838272,0.869141
-0.0024837888,0.865234
-0.0024837504,0.865234
-0.002483712,0.876953
-0.0024836736000000002,0.876953
-0.0024836352,0.869141
-0.0024835968,0.888672
-0.0024835584,0.884766
-0.00248352,0.884766
-0.0024834816,0.876953
-0.0024834432,0.884766
-0.0024834048,0.888672
-0.0024833664,0.884766
-0.002483328,0.896484
-0.0024832896,0.876953
-0.0024832512,0.888672
-0.0024832128,0.884766
-0.0024831744,0.888672
-0.002483136,0.884766
-0.0024830976,0.904297
-0.0024830592,0.904297
-0.0024830208,0.888672
-0.0024829824,0.896484
-0.002482944,0.896484
-0.0024829056,0.900391
-0.0024828672,0.904297
-0.0024828288,0.896484
-0.0024827904,0.892578
-0.002482752,0.900391
-0.0024827136,0.904297
-0.0024826752000000002,0.912109
-0.0024826368,0.908203
-0.0024825984,0.912109
-0.00248256,0.912109
-0.0024825216,0.908203
-0.0024824832000000002,0.927734
-0.0024824448,0.916016
-0.0024824064,0.908203
-0.002482368,0.931641
-0.0024823296,0.916016
-0.0024822912000000003,0.912109
-0.0024822528,0.912109
-0.0024822144,0.927734
-0.002482176,0.908203
-0.0024821376,0.935547
-0.0024820992,0.931641
-0.0024820608,0.947266
-0.0024820224,0.935547
-0.002481984,0.931641
-0.0024819456,0.931641
-0.0024819072,0.919922
-0.0024818688,0.939453
-0.0024818304,0.923828
-0.002481792,0.923828
-0.0024817536,0.935547
-0.0024817152,0.947266
-0.0024816768,0.927734
-0.0024816384,0.951172
-0.0024816,0.931641
-0.0024815616,0.931641
-0.0024815232,0.943359
-0.0024814848000000002,0.947266
-0.0024814464,0.935547
-0.002481408,0.939453
-0.0024813696,0.939453
-0.0024813312,0.943359
-0.0024812928000000002,0.951172
-0.0024812544,0.974609
-0.002481216,0.958984
-0.0024811776,0.955078
-0.0024811392,0.951172
-0.0024811008000000002,0.966797
-0.0024810624,0.951172
-0.002481024,0.947266
-0.0024809856,0.955078
-0.0024809472,0.935547
-0.0024809088,0.962891
-0.0024808704,0.962891
-0.002480832,0.966797
-0.0024807936,0.966797
-0.0024807552,0.951172
-0.0024807168,0.962891
-0.0024806784,0.970703
-0.00248064,0.947266
-0.0024806016,0.958984
-0.0024805632,0.974609
-0.0024805248,0.974609
-0.0024804864,0.962891
-0.002480448,0.986328
-0.0024804096,0.974609
-0.0024803712,0.982422
-0.0024803328,0.974609
-0.0024802944,0.962891
-0.002480256,0.974609
-0.0024802176,0.986328
-0.0024801792,0.970703
-0.0024801408,0.970703
-0.0024801024000000002,0.962891
-0.002480064,0.970703
-0.0024800256,0.970703
-0.0024799872,0.970703
-0.0024799488,0.994141
-0.0024799104000000002,0.998047
-0.002479872,0.998047
-0.0024798336,0.966797
-0.0024797952,0.974609
-0.0024797568,0.998047
-0.0024797184000000002,0.974609
-0.00247968,0.990234
-0.0024796416,0.986328
-0.0024796032,0.974609
-0.0024795648,0.986328
-0.0024795264,0.986328
-0.002479488,0.998047
-0.0024794496,1.00586
-0.0024794112,0.986328
-0.0024793728,0.994141
-0.0024793344,0.978516
-0.002479296,0.998047
-0.0024792576,0.998047
-0.0024792192,0.994141
-0.0024791808,0.998047
-0.0024791424,1.00195
-0.002479104,0.994141
-0.0024790656,0.998047
-0.0024790272,1.00586
-0.0024789888,0.998047
-0.0024789504,1.00195
-0.002478912,0.994141
-0.0024788736,1.00195
-0.0024788352,0.998047
-0.0024787968,1.00195
-0.0024787584,1.01758
-0.0024787200000000002,1.01367
-0.0024786816,1.00977
-0.0024786432,1.00195
-0.0024786048,1.00195
-0.0024785664,1.00977
-0.0024785280000000002,0.994141
-0.0024784896,1.00586
-0.0024784512,1.00195
-0.0024784128,1.02148
-0.0024783744,1.01758
-0.0024783360000000003,1.00195
-0.0024782976,1.02148
-0.0024782592,1.02539
-0.0024782208,1.02148
-0.0024781824,1.01367
-0.002478144,1.00586
-0.0024781056,1.00586
-0.0024780672,1.01367
-0.0024780288,1.02148
-0.0024779904,1.02148
-0.002477952,1.00977
-0.0024779136,1.00977
-0.0024778752,1.01758
-0.0024778368,1.02148
-0.0024777984,0.998047
-0.00247776,1.01367
-0.0024777216,1.02539
-0.0024776832,1.02539
-0.0024776448,0.990234
-0.0024776064,1.01758
-0.002477568,1.01367
-0.0024775296000000002,1.0293
-0.0024774912,1.01758
-0.0024774528,1.0293
-0.0024774144,1.01367
-0.002477376,1.0293
-0.0024773376000000002,1.0293
-0.0024772992,1.01758
-0.0024772608,1.01758
-0.0024772224,1.0293
-0.002477184,1.01367
-0.0024771456000000002,1.02148
-0.0024771072,1.02148
-0.0024770688,1.02539
-0.0024770304,1.0293
-0.002476992,1.0293
-0.0024769536,1.03711
-0.0024769152,1.02539
-0.0024768768,1.0293
-0.0024768384,1.0293
-0.0024768,1.0332
-0.0024767616,1.0293
-0.0024767232,1.02539
-0.0024766848,1.03711
-0.0024766464,1.01758
-0.002476608,1.0293
-0.0024765696,1.04883
-0.0024765312,1.04492
-0.0024764928,1.0332
-0.0024764544,1.01758
-0.002476416,1.04102
-0.0024763776,1.04102
-0.0024763392,1.0293
-0.0024763008,1.04102
-0.0024762624,1.02539
-0.002476224,1.0332
-0.0024761856,1.0293
-0.0024761472000000002,1.04102
-0.0024761088,1.02148
-0.0024760704,1.0332
-0.002476032,1.00977
-0.0024759936,1.0332
-0.0024759552000000002,1.04102
-0.0024759168,1.03711
-0.0024758784,1.04492
-0.00247584,1.04102
-0.0024758016,1.01758
-0.0024757632000000003,1.02539
-0.0024757248,1.03711
-0.0024756864,1.01758
-0.002475648,1.01367
-0.0024756096,1.04102
-0.0024755712,1.03711
-0.0024755328,1.04492
-0.0024754944,1.04102
-0.002475456,1.01367
-0.0024754176,1.04102
-0.0024753792,1.0332
-0.0024753408,1.04492
-0.0024753024,1.0293
-0.002475264,1.03711
-0.0024752256,1.03711
-0.0024751872,1.04492
-0.0024751488,1.03711
-0.0024751104,1.0293
-0.002475072,1.0332
-0.0024750336,1.01758
-0.0024749952,1.0332
-0.0024749568000000002,1.04102
-0.0024749184,1.02539
-0.00247488,1.04102
-0.0024748416,1.0293
-0.0024748032,1.04102
-0.0024747648000000002,1.05273
-0.0024747264,1.0293
-0.002474688,1.0332
-0.0024746496,1.03711
-0.0024746112,1.04492
-0.0024745728000000002,1.04492
-0.0024745344,1.04883
-0.002474496,1.03711
-0.0024744576,1.03711
-0.0024744192,1.04492
-0.0024743808000000003,1.0332
-0.0024743424,1.03711
-0.002474304,1.0332
-0.0024742656,1.04102
-0.0024742272,1.04492
-0.0024741888,1.04102
-0.0024741504,1.0332
-0.002474112,1.0293
-0.0024740736,1.0293
-0.0024740352,1.06055
-0.0024739968,1.0293
-0.0024739584,1.02148
-0.00247392,1.0332
-0.0024738816,1.04492
-0.0024738432,1.03711
-0.0024738048,1.0332
-0.0024737664,1.0293
-0.002473728,1.04492
-0.0024736896,1.04102
-0.0024736512,1.0293
-0.0024736128,1.0293
-0.0024735744000000002,1.02539
-0.002473536,1.03711
-0.0024734976,1.03711
-0.0024734592,1.0293
-0.0024734208,1.04492
-0.0024733824000000002,1.0332
-0.002473344,1.0332
-0.0024733056,1.0293
-0.0024732672,1.0293
-0.0024732288,1.0293
-0.0024731904000000002,1.04492
-0.002473152,1.0293
-0.0024731136,1.02148
-0.0024730752,1.03711
-0.0024730368,1.0293
-0.0024729984,1.0332
-0.00247296,1.0332
-0.0024729216,1.03711
-0.0024728832,1.0293
-0.0024728448,1.03711
-0.0024728064,1.0332
-0.002472768,1.02539
-0.0024727296,1.02539
-0.0024726912,1.0332
-0.0024726528,1.01758
-0.0024726144,1.02539
-0.002472576,1.01758
-0.0024725376,0.994141
-0.0024724992,1.01758
-0.0024724608,1.0332
-0.0024724224,1.03711
-0.002472384,1.01758
-0.0024723456,1.01367
-0.0024723072,1.02148
-0.0024722688,1.01367
-0.0024722304,1.03711
-0.0024721920000000002,1.0293
-0.0024721536,1.01758
-0.0024721152,1.01758
-0.0024720768,1.0293
-0.0024720384,1.00586
-0.0024720000000000002,1.0293
-0.0024719616,1.01367
-0.0024719232,1.02539
-0.0024718848,1.01367
-0.0024718464,1.0293
-0.0024718080000000003,1.01758
-0.0024717696,1.03711
-0.0024717312,1.02148
-0.0024716928,1.0293
-0.0024716544,1.02148
-0.002471616,1.00586
-0.0024715776,1.02539
-0.0024715392,1.01758
-0.0024715008,1.00195
-0.0024714624,1.00977
-0.002471424,1.01758
-0.0024713856,1.00195
-0.0024713472,1.00586
-0.0024713088,1.01758
-0.0024712704,1.00586
-0.002471232,1.02539
-0.0024711936,1.00586
-0.0024711552,1.00195
-0.0024711168,1.01758
-0.0024710784,0.998047
-0.00247104,1.02539
-0.0024710016000000002,1.00586
-0.0024709632,1.02148
-0.0024709248,1.00586
-0.0024708864,1.01367
-0.002470848,0.994141
-0.0024708096000000002,1.01367
-0.0024707712,1.01758
-0.0024707328,1.01758
-0.0024706944,1.00977
-0.002470656,1.01367
-0.0024706176000000002,0.974609
-0.0024705792,0.990234
-0.0024705408,1.00195
-0.0024705024,1.01758
-0.002470464,0.994141
-0.0024704256000000003,1.00586
-0.0024703872,0.994141
-0.0024703488,1.01367
-0.0024703104,0.994141
-0.002470272,0.994141
-0.0024702336,1.01758
-0.0024701952,0.990234
-0.0024701568,1.00586
-0.0024701184,0.998047
-0.00247008,1.00586
-0.0024700416,0.982422
-0.0024700032,0.986328
-0.0024699648,0.986328
-0.0024699264,1.00195
-0.002469888,0.990234
-0.0024698496,0.990234
-0.0024698112,0.986328
-0.0024697728,0.970703
-0.0024697344,0.986328
-0.002469696,0.978516
-0.0024696576,0.986328
-0.0024696192000000002,0.990234
-0.0024695808,0.978516
-0.0024695424,0.986328
-0.002469504,0.966797
-0.0024694656,0.974609
-0.0024694272000000002,0.982422
-0.0024693888,0.986328
-0.0024693504,0.974609
-0.002469312,0.962891
-0.0024692736,0.974609
-0.0024692352000000002,0.974609
-0.0024691968,0.974609
-0.0024691584,0.970703
-0.00246912,0.978516
-0.0024690816,0.986328
-0.0024690432,0.986328
-0.0024690048,0.966797
-0.0024689664,0.974609
-0.002468928,0.970703
-0.0024688896,0.974609
-0.0024688512,0.958984
-0.0024688128,0.951172
-0.0024687744,0.966797
-0.002468736,0.947266
-0.0024686976,0.962891
-0.0024686592,0.955078
-0.0024686208,0.962891
-0.0024685824,0.966797
-0.002468544,0.951172
-0.0024685056,0.947266
-0.0024684672,0.943359
-0.0024684288,0.943359
-0.0024683904,0.951172
-0.002468352,0.962891
-0.0024683136,0.958984
-0.0024682752,0.958984
-0.0024682368000000002,0.943359
-0.0024681984,0.955078
-0.00246816,0.939453
-0.0024681216,0.947266
-0.0024680832,0.943359
-0.0024680448000000002,0.947266
-0.0024680064,0.931641
-0.002467968,0.927734
-0.0024679296,0.935547
-0.0024678912,0.935547
-0.0024678528,0.939453
-0.0024678144,0.923828
-0.002467776,0.939453
-0.0024677376,0.935547
-0.0024676992,0.935547
-0.0024676608,0.931641
-0.0024676224,0.923828
-0.002467584,0.939453
-0.0024675456,0.931641
-0.0024675072,0.935547
-0.0024674688,0.935547
-0.0024674304,0.927734
-0.002467392,0.919922
-0.0024673536,0.927734
-0.0024673152,0.927734
-0.0024672768,0.919922
-0.0024672384,0.931641
-0.0024672,0.916016
-0.0024671616,0.904297
-0.0024671232,0.927734
-0.0024670848,0.908203
-0.0024670464000000002,0.896484
-0.002467008,0.931641
-0.0024669696,0.904297
-0.0024669312,0.904297
-0.0024668928,0.916016
-0.0024668544000000002,0.916016
-0.002466816,0.904297
-0.0024667776,0.904297
-0.0024667392,0.892578
-0.0024667008,0.900391
-0.0024666624000000002,0.896484
-0.002466624,0.904297
-0.0024665856,0.912109
-0.0024665472,0.916016
-0.0024665088,0.884766
-0.0024664704000000003,0.892578
-0.002466432,0.876953
-0.0024663936,0.892578
-0.0024663552,0.908203
-0.0024663168,0.888672
-0.0024662784,0.869141
-0.00246624,0.892578
-0.0024662016,0.869141
-0.0024661632,0.880859
-0.0024661248,0.892578
-0.0024660864,0.904297
-0.002466048,0.888672
-0.0024660096,0.873047
-0.0024659712,0.888672
-0.0024659328,0.888672
-0.0024658944,0.888672
-0.002465856,0.880859
-0.0024658176,0.876953
-0.0024657792,0.873047
-0.0024657408,0.876953
-0.0024657024,0.880859
-0.0024656640000000002,0.873047
-0.0024656256,0.873047
-0.0024655872,0.873047
-0.0024655488,0.869141
-0.0024655104,0.873047
-0.0024654720000000002,0.876953
-0.0024654336,0.861328
-0.0024653952,0.869141
-0.0024653568,0.873047
-0.0024653184,0.849609
-0.0024652800000000002,0.861328
-0.0024652416,0.849609
-0.0024652032,0.861328
-0.0024651648,0.845703
-0.0024651264,0.857422
-0.002465088,0.845703
-0.0024650496,0.845703
-0.0024650112,0.841797
-0.0024649728,0.849609
-0.0024649344,0.837891
-0.002464896,0.849609
-0.0024648576,0.849609
-0.0024648192,0.841797
-0.0024647808,0.849609
-0.0024647424,0.845703
-0.002464704,0.849609
-0.0024646656,0.837891
-0.0024646272,0.841797
-0.0024645888,0.830078
-0.0024645504,0.833984
-0.002464512,0.830078
-0.0024644736,0.830078
-0.0024644352,0.830078
-0.0024643968,0.830078
-0.0024643584,0.826172
-0.00246432,0.814453
-0.0024642816000000002,0.822266
-0.0024642432,0.826172
-0.0024642048,0.826172
-0.0024641664,0.810547
-0.002464128,0.830078
-0.0024640896000000002,0.814453
-0.0024640512,0.814453
-0.0024640128,0.810547
-0.0024639744,0.806641
-0.002463936,0.783203
-0.0024638976,0.806641
-0.0024638592,0.818359
-0.0024638208,0.810547
-0.0024637824,0.802734
-0.002463744,0.791016
-0.0024637056,0.794922
-0.0024636672,0.783203
-0.0024636288,0.771484
-0.0024635904,0.810547
-0.002463552,0.787109
-0.0024635136,0.779297
-0.0024634752,0.791016
-0.0024634368,0.794922
-0.0024633984,0.767578
-0.00246336,0.798828
-0.0024633216,0.775391
-0.0024632832,0.787109
-0.0024632448,0.767578
-0.0024632064,0.771484
-0.002463168,0.779297
-0.0024631296,0.759766
-0.0024630912000000002,0.759766
-0.0024630528,0.763672
-0.0024630144,0.759766
-0.002462976,0.775391
-0.0024629376,0.751953
-0.0024628992000000002,0.759766
-0.0024628608,0.771484
-0.0024628224,0.748047
-0.002462784,0.759766
-0.0024627456,0.759766
-0.0024627072000000002,0.751953
-0.0024626688,0.767578
-0.0024626304,0.751953
-0.002462592,0.759766
-0.0024625536,0.751953
-0.0024625152000000003,0.740234
-0.0024624768,0.732422
-0.0024624384,0.732422
-0.0024624,0.732422
-0.0024623616,0.740234
-0.0024623232,0.744141
-0.0024622848,0.740234
-0.0024622464,0.736328
-0.002462208,0.728516
-0.0024621696,0.728516
-0.0024621312,0.712891
-0.0024620928,0.716797
-0.0024620544,0.720703
-0.002462016,0.716797
-0.0024619776,0.732422
-0.0024619392,0.712891
-0.0024619008,0.705078
-0.0024618624,0.708984
-0.002461824,0.716797
-0.0024617856,0.705078
-0.0024617472,0.712891
-0.0024617088000000002,0.689453
-0.0024616704,0.701172
-0.002461632,0.693359
-0.0024615936,0.708984
-0.0024615552,0.701172
-0.0024615168000000002,0.697266
-0.0024614784,0.677734
-0.00246144,0.689453
-0.0024614016,0.689453
-0.0024613632,0.689453
-0.0024613248000000002,0.693359
-0.0024612864,0.693359
-0.002461248,0.701172
-0.0024612096,0.673828
-0.0024611712,0.666016
-0.0024611328,0.669922
-0.0024610944,0.669922
-0.002461056,0.673828
-0.0024610176,0.673828
-0.0024609792,0.673828
-0.0024609408,0.681641
-0.0024609024,0.681641
-0.002460864,0.669922
-0.0024608256,0.654297
-0.0024607872,0.666016
-0.0024607488,0.650391
-0.0024607104,0.658203
-0.002460672,0.662109
-0.0024606336,0.658203
-0.0024605952,0.634766
-0.0024605568,0.646484
-0.0024605184,0.654297
-0.00246048,0.662109
-0.0024604416,0.650391
-0.0024604032,0.654297
-0.0024603648,0.638672
-0.0024603264000000002,0.630859
-0.002460288,0.650391
-0.0024602496,0.630859
-0.0024602112,0.630859
-0.0024601728,0.626953
-0.0024601344000000002,0.630859
-0.002460096,0.615234
-0.0024600576,0.623047
-0.0024600192,0.611328
-0.0024599808,0.626953
-0.0024599424,0.626953
-0.002459904,0.611328
-0.0024598656,0.611328
-0.0024598272,0.611328
-0.0024597888,0.615234
-0.0024597504,0.587891
-0.002459712,0.599609
-0.0024596736,0.599609
-0.0024596352,0.595703
-0.0024595968,0.611328
-0.0024595584,0.595703
-0.00245952,0.580078
-0.0024594816,0.599609
-0.0024594432,0.607422
-0.0024594048,0.587891
-0.0024593664,0.587891
-0.002459328,0.576172
-0.0024592896,0.583984
-0.0024592512,0.572266
-0.0024592128,0.572266
-0.0024591744,0.587891
